time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_time,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_Component A to Reactor,t2_Component B to Reactor,t2_Component C to Reactor,t2_Component D to Reactor,t2_Component E to Reactor,t2_Component F to Reactor,t2_Component A in Purge,t2_Component B in Purge,t2_Component C in Purge,t2_Component D in Purge,t2_Component E in Purge,t2_Component F in Purge,t2_Component G in Purge,t2_Component H in Purge,t2_Component D in Product,t2_Component E in Product,t2_Component F in Product,t2_Component G in Product,t2_Component H in Product,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load,anomaly,t2_stat
15.25,0.28242,3663.1,4418.9,9.2918,27.067,42.271,2696.3,75.233,120.41,0.33683,80.471,50.312,2625.3,25.082,50.206,3094.8,22.208,66.108,233.3,339.74,94.724,77.269,32.489,8.9909,26.047,6.9429,19.211,1.6747,33.168,13.93,23.397,1.2018,18.822,2.2832,4.9519,2.3444,0.010675,0.84439,0.096639,53.766,43.966,63.414,53.131,27.792,61.662,21.961,41.186,39.019,47.011,49.283,42.027,19.918,1.8892508342230219,191.51037703140344,1.0938420183132371,7.870300767142187,30.65672100825276,5.402690283632754,2.53993842924211,4.056200631025893,4.100966762809795,2.6998501876138405,11.708683138918056,0.09062189762785348,0.39895697688497955,4.4295242680585,1.664263744799448,0.097789137307467,2.4738570975143648,5.383939091810821,31.1608234219368,28.34875199889007,9.766088667922872,1.2881446152527063,0.8759849640395702,20.103699010586595,0.8039989081300015,1.2522537232118547,1.3518461503397838,3.4266585139481016,17.361531382195878,19.57725519176644,0.49979128578965143,3.0487820638762066,7.175381784821292,15.473171750802155,18.19566620612425,4.261819177905552,1.8950733400803874,5.874475649500305,14.433970017156168,2.1196339743828925,1.3247283570011887,3.8732591215474557,3.1709983117738414,6.675067386606751,192.32338388370496,12.187074003001799,12.505605389816832,10.200580437352896,0.3998621878163444,0.09778878911080845,32.47760606995452,11.708743380749995,5.017961759378785,False,18.17906532325131
15.3,0.28193,3688.4,4449.0,9.3012,26.872,42.601,2694.1,73.72,120.4,0.3395,80.111,50.765,2622.1,24.963,50.967,3092.8,22.73,66.096,234.42,340.25,94.655,76.905,32.489,8.9909,26.047,6.9429,19.211,1.6747,33.168,13.93,23.397,1.2018,18.822,2.2832,4.9519,2.3444,0.020765,0.83343,0.092772,54.503,43.792,62.98,52.771,27.84,60.104,21.712,40.861,40.353,48.771,49.307,40.234,18.724,2.03292100680338,188.37202399382795,5.163131088805739,3.3146178002043385,26.872250232093474,1.0632190961272456,5.0495712775982495,3.0139739179892326,10.639432514671677,0.009276361574509425,10.468846942608698,9.478216885019943,1.586856024782513,3.0902855532268103,2.2112570077133227,2.640679928941078,1.5356227603534744,1.6770592957841177,27.538801693297724,25.948814653540623,10.363436355776418,2.5301199985779403,8.682659240312429,19.128546794043956,0.6900996130992583,1.155614134431919,1.2174565856321298,3.0579934350649483,16.798382740966815,18.49618902410394,0.49361912852524575,3.0621920588266733,6.926455565901919,15.411441280721823,16.352285931678168,4.098754124773787,1.812888948983989,0.1451265540725553,17.727833115422282,3.782498283826829,6.193529081027996,1.0755646206637814,0.5738775670758763,11.830811536462617,190.0987470424698,19.34115867835446,8.842423748433024,11.177097750637277,1.5859329967179943,2.641012576743538,28.801976722878756,4.304972499990338,1.4468121351089318,False,29.179517499778264
15.35,0.23623,3637.0,4444.0,9.314,26.772,42.428,2693.7,75.657,120.39,0.34391,80.118,49.307,2622.7,25.636,50.046,3090.7,22.907,66.022,234.95,340.84,94.671,77.424,32.202,9.0321,25.994,6.8549,18.954,1.7008,33.244,13.826,23.835,1.1506,18.732,2.3167,4.9438,2.2553,0.020765,0.83343,0.092772,54.503,43.792,63.039,53.269,23.29,60.329,21.714,40.987,36.06,46.64,49.364,40.724,18.278,1.9880494535596138,158.23057423449822,2.539026792611277,3.678827387343786,27.72660241145332,3.7323189170744033,1.213976081822314,2.920265660291099,11.94583989731986,2.2437113278297276,8.740968006919152,7.882022995883201,2.2635379722883386,3.354413406505885,1.449293206240036,0.3728892914644115,0.6392347297905836,0.5004275061936552,26.512896892105207,25.293405756091868,10.14418014117175,1.7370293285675236,3.091896437785844,9.935673931724018,2.5841194162496834,1.3940308470101201,2.867373436353058,8.307424164586722,28.241287828732318,19.858778640961432,8.286302778685087,3.836051426380232,10.2819711140901,17.583359480731474,31.741065515658256,2.7527166493635606,8.089550356100553,0.15841846827387068,17.399720546719994,3.6694444016114947,5.877442927882211,1.2215937583325325,0.8734244061534324,3.689679012150486,159.13665045992042,19.749838249771773,8.633786531330362,10.678686876944138,2.2629098921727473,0.37411825711824526,27.844466281685268,0.5572941089453506,0.2180965577818689,False,27.491722908310354
15.4,0.2357,3628.5,4439.7,9.3819,27.002,42.382,2695.7,75.362,120.43,0.34157,80.321,49.03,2623.7,25.411,50.907,3092.7,22.698,66.023,238.25,340.43,94.699,77.366,32.202,9.0321,25.994,6.8549,18.954,1.7008,33.244,13.826,23.835,1.1506,18.732,2.3167,4.9438,2.2553,0.020765,0.83343,0.092772,54.503,43.792,63.184,53.32,23.342,59.657,22.133,41.272,35.247,48.632,49.171,41.368,18.765,2.0749522313195827,158.21133644634395,4.129745633747117,4.380937143681654,23.4221337781946,2.786426092845579,0.06820275994833014,3.656701085763353,8.48786083740827,4.458771553547106,9.84107956066564,3.684769823612763,3.0352549929163555,3.6671400672885093,0.20579807365597944,2.4074500564329613,1.6581076667699475,1.829228711082513,25.81416335103992,26.365422857453368,8.692135425336048,0.8078971767390963,1.6416700592120845,9.763063773034736,2.6150009144825055,1.4048255038118271,2.814253170293861,8.36860343368392,27.803668219369516,19.87966670984438,8.3711196536476,3.7726929402004092,9.961902541031197,17.52123167609363,32.09012704502593,2.7851659689204387,8.047310065784622,0.15909661813289888,17.17189035565701,3.753943861722145,5.807258656730905,1.2232329316844954,1.6783714511611418,3.134442213448475,159.45368011481554,24.251454255132405,11.594629940994265,9.744541512406517,3.0343102454189186,2.4077135886419194,26.498557028975405,4.132624699283854,1.5290528841641162,False,30.498034900456027
15.45,0.26294,3633.7,4473.7,9.3949,26.886,42.327,2695.4,74.355,120.42,0.33248,80.207,50.282,2623.9,25.453,50.676,3093.4,23.973,66.058,235.13,340.51,94.667,76.814,32.257,8.8895,26.274,7.0819,18.915,1.6622,32.499,13.805,23.99,1.5024,19.064,2.2189,4.8831,2.2802,0.020765,0.83343,0.092772,54.503,43.792,63.851,53.491,25.799,61.935,21.7,39.682,38.93,48.099,49.549,40.404,15.782,1.9097339234281396,179.2088915205733,3.1645063015759423,0.3807805864330606,21.2562330649448,0.7468728154677592,1.9327279065538145,3.4227450366610985,3.624122723330604,4.676970625593332,14.05565918802834,6.7778484862106785,0.3150637352887199,3.556312400438116,0.5464128203332016,1.669219393504391,1.9439318394049683,6.310335274859503,27.340948211519475,24.981906981729967,9.226125324654797,1.2147172996734459,12.26937717259666,9.84041725651901,5.105450292565427,4.099562233117851,10.950214221932265,8.628969322303922,11.363324813618172,2.529123789605837,8.910251090168039,7.252179371520955,14.487886816987816,7.12154491153162,2.3314743357736325,3.6509548683529465,5.078131567990146,0.13769563910887905,18.801675383032077,3.7879844180639344,5.7217333944840165,0.99246587348223,5.464344860034517,0.11194701116884358,179.020398048676,10.907406228485328,7.878256807506652,15.54673760434029,0.3157737688970937,1.6705304214329153,27.733376595637374,3.50751235213371,6.554829648708745,False,33.46156435421781
15.5,0.26396,3659.0,4519.5,9.2373,27.086,42.54,2696.9,74.891,120.4,0.33195,80.283,48.58,2625.1,23.425,48.796,3096.5,24.14,66.037,236.69,340.44,94.615,77.689,32.257,8.8895,26.274,7.0819,18.915,1.6622,32.499,13.805,23.99,1.5024,19.064,2.2189,4.8831,2.2802,0.020765,0.83343,0.092772,54.503,43.792,63.415,52.943,25.699,60.557,21.883,39.746,33.922,43.748,49.512,41.156,15.323,2.0177868143292015,176.32060880154472,0.5140707026940559,8.657766089516391,32.620246340616106,5.959675933388293,3.4675740981912617,4.057575750382648,2.742084357487271,0.009360603596518248,14.468620741541619,4.648862058944077,4.513859977808576,4.100057994466249,11.720047683004784,4.92952729878814,3.5477695591770906,7.886715030527178,26.194573316859064,24.32789267708357,8.170245124829496,2.3561029517290732,7.722867941667122,9.666894323488235,5.228148565397837,4.152093182944566,10.674782551281485,8.048010452750447,11.520434872833428,2.9413192150617613,9.2564413802364,7.5341787438192105,14.455571061983346,8.055674642407775,2.3032351739057395,3.514799544711325,5.443622257302188,0.145033875985059,18.417968170861503,3.78307113640294,5.89539407540995,1.148873928057589,2.810914228699162,8.0927836697005,175.72792574687173,17.38906991974339,9.169626081684997,15.328716810773152,4.514176467568949,4.928410797508065,26.192973639149518,1.8612498923011263,8.333111876950088,False,36.85306406991138
15.55,0.25809,3601.6,4455.3,9.4482,27.046,42.188,2700.6,74.828,120.4,0.32881,80.485,51.383,2628.9,26.322,49.57,3096.9,23.655,66.097,236.68,341.1,94.649,77.433,31.858,9.0417,25.606,6.9062,18.993,1.665,33.222,13.734,23.286,1.2051,18.912,2.3314,4.9412,2.2553,0.022055,0.83485,0.1044,54.108,43.236,62.331,53.781,25.144,62.103,22.394,39.557,42.169,45.539,49.335,40.966,16.465,2.0219378560872943,178.23934105617258,8.864495632707486,2.000395817585946,20.123824098803517,4.849207661811011,7.723245806889789,5.755534047190775,2.8632984308717804,2.264167165584446,16.838166077053803,0.11850538888750412,3.6310823170044695,5.750959160116151,7.159461752495826,1.9838941282939673,3.9929467412434336,4.342777581766685,24.065635790481977,22.24421548820415,8.424920489617053,0.879242437311776,2.2997256951807965,1.4086306603578411,3.3575950723468724,11.14679561430026,0.270653438734696,7.162835741395231,13.150814043805868,15.577251572409077,17.35088478294774,2.0080472259808255,6.745578978950408,11.619583248035976,35.97093358404967,2.0617706598040604,9.619716078182988,0.8374906336341474,16.7071209781263,2.914936239574901,2.442935643740251,5.146831227673318,5.559818205013116,4.853259533112117,177.3384631669847,11.118428493850859,13.218298411822492,17.207939126155036,3.6321617284514756,1.9849147058631442,23.352310399462837,0.14689876575964148,4.767592213327735,False,35.65002047564797
15.6,0.25575,3586.8,4502.6,9.5757,26.977,42.385,2698.9,74.847,120.38,0.32949,80.261,50.715,2627.2,25.182,50.624,3098.0,21.959,66.115,237.64,340.93,94.737,77.258,31.858,9.0417,25.606,6.9062,18.993,1.665,33.222,13.734,23.286,1.2051,18.912,2.3314,4.9412,2.2553,0.022055,0.83485,0.1044,54.108,43.236,62.586,53.215,25.374,60.226,21.926,39.473,40.205,47.978,49.228,40.893,20.507,2.1736677902175963,176.5648391644799,11.639670544020142,6.347396317025243,13.04326703890047,2.2397343115489328,0.9682029853067661,4.8038144581300655,3.732896565790263,4.493540479509715,16.82745355913362,5.363929997366226,1.6107453429050451,4.8147631149709005,0.9661152860042845,1.6925099755594175,4.573196268102661,7.440767451752352,23.53641598334004,21.451375987392268,7.6904614371118045,1.5459987317450548,2.062267579764762,1.4623299295428218,3.3725246694010833,10.893935329989008,0.2812135034728845,7.342436821555339,13.266769117186767,16.61418705428696,16.93527263920592,2.06661499231619,6.9928290246969285,12.400828155082449,36.51503525011712,2.1854269376297584,9.932525930141502,0.8453529526603576,17.56060653258692,2.9725652949253822,2.3124858739027303,5.2899222809464375,2.9653976490781324,4.109578537303469,178.03295944728825,23.33131425413012,8.414521713032237,17.55734972717761,1.6118613950610878,1.69373118962335,21.757074887558698,0.6264044242017222,7.181775903600865,False,36.684255907383736
15.65,0.2961,3647.9,4492.5,9.421,26.896,42.21,2703.1,74.557,120.44,0.32113,80.2,48.039,2631.2,25.593,50.659,3100.4,22.378,66.065,237.91,341.57,94.817,77.133,32.533,8.981,26.572,7.0637,18.845,1.6632,32.831,14.05,23.525,1.1417,18.613,2.3019,4.8925,2.3828,0.022055,0.83485,0.1044,54.108,43.236,62.969,53.115,29.279,59.779,22.076,38.499,32.329,48.059,49.186,41.6,19.524,2.073559156408828,203.8080289501555,1.379700587846142,4.435937459702688,21.478088963030334,0.41022261314826064,6.251924820397564,6.155616836656658,0.07751517937835735,7.779507944730209,22.114661896662124,6.9018937658542585,6.422572731775173,5.867905056887067,1.5720601818681956,1.7199861184969567,5.500081157277256,4.354432344602494,21.83815776362771,20.66933014707975,7.522145807102661,4.093170608014207,5.543859187245702,13.338983693430041,0.8135242649082269,10.901081833247085,10.132845130093864,8.6538623061203,12.28761878248679,5.23812065998435,5.625772243344853,1.5784863360218782,9.44276727847351,17.7249727408796,23.1782767553741,2.9710978272603383,5.614139760078911,0.8006287183570243,16.14616257433158,2.3314630191420767,2.5970624538862985,4.777487647954818,0.3589278256828845,5.5692752816345825,205.24092965994652,24.874623505246554,8.217016483124462,22.533462553454036,6.422119834559183,1.7207852609066667,20.747381839706854,4.5405575513747545,4.13296297816711,False,38.84112111549603
15.7,0.29984,3643.0,4477.6,9.282,26.829,42.39,2703.4,73.97,120.36,0.3237,80.143,51.45,2632.6,24.237,50.479,3101.3,23.1,65.998,235.53,342.06,94.506,77.466,32.533,8.981,26.572,7.0637,18.845,1.6632,32.831,14.05,23.525,1.1417,18.613,2.3019,4.8925,2.3828,0.022055,0.83485,0.1044,54.108,43.236,63.053,53.293,28.911,62.568,22.181,38.186,42.369,47.643,49.383,40.27,17.79,1.9539467955740446,203.64069373848878,1.7764767034252749,1.5037347226882005,30.3195863626503,2.588500254868963,1.2011780973060362,5.869342914650304,5.064885449301657,10.063045081127198,19.868041835227903,7.376245809852683,4.107196749007636,6.025518841964773,5.84510567209477,1.1788256609609757,5.651673408661049,0.6262671267500978,19.17503300439445,17.060640043452523,7.6280201656062525,3.123182669364244,1.7407578274422688,13.54208090586644,0.7742580332238757,9.749330928685026,9.818892124603853,8.303130849187978,12.063293779681343,4.746569246186871,6.229426836805448,1.552167337684277,9.999658283086571,15.641929033417275,22.14528989816127,2.769233955535106,5.227508357557472,0.820931072182036,15.485328812627428,2.0648684153656403,2.699486303729792,4.478096061235856,0.7654430806579741,2.4626076366624994,201.5398212556041,8.973802819262264,8.197404026387566,22.593930175099043,4.107867759951666,1.1801306588509985,18.890842382392474,6.380005764437556,0.9213920824571162,False,33.507959500448884
15.75,0.23162,3619.5,4493.9,9.4372,26.499,42.805,2706.1,73.807,120.42,0.36115,80.345,51.439,2634.9,25.636,51.79,3103.6,22.704,66.037,235.58,341.77,94.818,77.841,32.204,8.9971,25.936,6.8464,18.594,1.6496,33.205,13.721,23.29,1.1047,18.48,2.2441,4.9634,2.3198,0.022055,0.83485,0.1044,54.108,43.236,61.98,53.438,22.75,60.925,22.024,42.199,42.334,50.677,49.36,41.688,18.68,2.0826719253734525,160.9462417582149,6.503275392906774,4.0817498905286005,19.458312307458957,13.130244592862473,8.241564476112949,7.15248373875695,6.147746849353595,2.37488897355116,2.7482301774377036,2.185552236103085,3.579522920970779,6.952892913875814,1.9984206842857926,5.629595446288307,7.318710154850609,1.816550276937675,17.612249427608823,14.255193370871272,6.000134974250211,4.808720703279381,8.590326095299622,3.444745633879438,1.7594529670400545,0.4393261778988682,1.5957262479819985,12.17251230217014,7.183239999404909,10.064518985752802,16.536474899390317,1.114300943095229,12.600317201798733,20.117452795901503,3.556433078814447,4.444346797728222,1.442905609834727,0.7948367966143166,16.264109543239513,2.2993303864535544,2.1326419390246403,4.9846224765414116,9.698550899632025,0.5369034973508454,161.8397905888734,14.942125951539708,6.00595822804232,5.9597719800032545,3.5797717006099754,5.6291438998964525,15.644117053853638,3.6730269400909874,1.4500050138656888,False,47.12876853367699
15.8,0.22802,3616.8,4494.1,9.5432,27.279,42.295,2706.5,74.962,120.39,0.35849,80.221,49.246,2634.8,25.538,49.887,3102.6,22.649,66.015,235.65,342.57,94.607,77.202,32.204,8.9971,25.936,6.8464,18.594,1.6496,33.205,13.721,23.29,1.1047,18.48,2.2441,4.9634,2.3198,0.0094489,0.82375,0.11181,54.172,42.905,62.025,53.435,23.104,61.055,22.598,42.524,35.88,46.272,49.369,40.448,18.848,2.042839320826516,164.54772487220515,5.925770808758814,4.243476132004282,16.205399969389624,12.655080895208053,4.635102747295228,6.637877802515843,7.524146800233511,2.179126953079191,3.742465801317939,4.831002955023138,2.366334774789061,6.262779053124393,1.409029200354559,0.7595602492849006,6.306681757598407,2.1023208483477136,17.749946000247583,14.301366501401665,7.292886692683511,0.11127689314831521,4.350764564049779,3.255001708800772,1.7161686882223925,0.4590625309229898,1.7331766675504336,13.23599848555444,7.481290817645644,10.238506976809754,15.936970811238183,1.0899120007428258,11.887725955418418,18.100405326361305,3.6246289879337072,4.3931034105106574,1.4449003115690076,6.01372196734388,16.25386260910117,7.66784540475852,3.22742926540568,9.363323982580473,9.114756416986394,0.6133632967117909,167.73935270655073,17.67116024946854,10.806034667625475,5.008866420784557,2.365332998107781,0.7598242354213582,16.031272484580057,4.49134798147237,1.8660101136496905,False,34.76092350777258
15.85,0.26269,3692.1,4497.3,9.4515,26.788,42.48,2707.0,74.826,120.43,0.31968,79.993,49.639,2636.4,24.331,50.393,3105.5,23.632,65.974,238.95,342.59,94.849,77.318,32.379,8.8311,26.713,6.9173,18.697,1.7133,33.039,13.939,24.202,1.1486,18.455,2.2508,4.8625,2.2676,0.0094489,0.82375,0.11181,54.172,42.905,62.567,54.023,25.585,60.112,22.38,38.539,37.036,47.444,49.075,41.352,16.514,2.1318423767494448,185.49417289880572,4.410768166016587,4.18989431444426,22.754502623514597,3.5788379707672884,0.6401877175616644,6.104421054103438,5.442459478302867,4.667341273168601,20.780906563609477,9.695304024000137,1.260063948662401,6.017154758997039,5.666892604769145,0.8173366552517316,7.361939482374867,3.826071459886936,17.751092385938595,16.230258849650095,5.767265915056282,5.778920858966257,2.0915643485032103,5.371407758169599,7.151560538527385,12.770332608116847,1.5862051217690658,8.920802769457397,31.72791072836547,4.6527477348862005,0.8696885334078802,12.052923879324737,7.593330405015954,17.953409413125744,6.005778560367391,4.804801742345141,6.219490330932764,5.518337134332865,15.029585418752685,6.96867017531974,3.0432527873391644,9.33177242115774,3.5084447251795874,6.628261040373042,184.4311931709103,23.07140355710789,6.2929925198948125,19.592548366258132,1.25929044418171,0.8159097881558663,15.489456547373036,0.8101798050665071,4.101620960773386,False,23.678664249885788
15.9,0.26212,3676.3,4491.2,9.4439,27.071,42.186,2711.3,73.677,120.42,0.32298,80.08,50.956,2640.6,23.783,50.596,3107.9,23.829,65.953,238.2,343.18,94.242,77.561,32.379,8.8311,26.713,6.9173,18.697,1.7133,33.039,13.939,24.202,1.1486,18.455,2.2508,4.8625,2.2676,0.0094489,0.82375,0.11181,54.172,42.905,62.839,54.096,25.641,59.909,22.793,38.135,40.913,47.913,49.143,40.871,16.025,2.091975653076481,185.79204861633258,2.245146545927921,3.168576820376952,20.73502198117072,5.281777347974873,9.084751913693122,7.401098461652687,6.96414921798773,4.083978900295207,19.002696397324453,6.997762315071656,2.283915680575413,7.31696421580519,8.321337380065422,1.5339784472116662,8.191760894065911,5.4109054500995395,15.834476900361844,14.236172426937278,6.077051283985646,7.969383772064285,2.4667526973776503,5.160816478917694,6.4965620301730995,12.120779600859166,1.632519364432388,7.876399585122568,31.150572997517145,4.095662899859448,0.8900338226004589,12.037192732508121,7.841763513303159,15.697459429616723,5.984942142246408,4.671555655501004,6.32858128358899,5.404204592559522,13.899984123748368,6.898786239209921,3.030959542823851,8.671613639500178,0.9166114230383647,8.102223974394018,184.80366415675593,22.981649081854865,8.921482195039221,20.464781613006874,2.284327503984574,1.53522109490036,14.007087707397373,1.9966788544415763,5.758079876000815,False,30.548146661938524
